0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.0,0.6207776491775595,0.6510692932338175,0.37587883440580505,0.3388301558062805,0.4290649961698336,0.505135875880268,0.551059267080439,0.5284746560553744,0.4343607612397461,0.5102478482033033,0.6081580728364782,0.6220570292345089,0.48925152823443724,0.5676901237694357,0.37678015336868953,0.5889317907329353,0.6982513063697877,0.3808002993463707,0.5121946973471622,0.7131983649500617,0.4094580748826562,0.47529135032967124,0.24719954109795095,0.5102882676136773,0.45437659953915055,0.44145587374009065,0.39024853298948314,0.5141601012580133,0.4683292067674086,0.34941806006592346,0.5400641589041065,0.5616055678631175,0.49080510423269674,0.6111376088989255,0.2983969780485728,0.5355677245124756,0.5195429916026518,0.48371659604488954,0.3630223510740884,0.5574956682833253,0.4739351150105078,0.4579380657543978,0.6195049759610987,0.3346185622678266,0.37022859753849613,0.6028849153609595,0.5695267500252237,0.5277372951557882,0.6242674380466947,0.46788478128698435,0.34709849755852107,0.37908770286038607,0.49934174185968705,0.5975107143288809,0.5299164567188479,0.43017899176629715,0.3766328344490751,0.4930718879670868,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.4403874220953164,0.44671484591398153,0.44637957194598366,0.5520776444734007,0.585845884263903,0.49159353727307026,0.5805082238437852,0.4971344338964736,0.538151245100108,0.4467681858537633,0.33993168909840143,0.4365204517895758,0.5159835351908098,0.5326852406260935,0.23298320666284528,0.4882270510138356,0.460743832264241,0.6760082597538478,0.40401403948467357,0.6441448903408922,0.6923955175733291,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6075594908198331,0.5615037627761045,0.46906508279984155,0.4566287093308978,0.6403619668528335,0.5730080092537597,0.5220109823793664,0.5425640512886821,0.49167784205969706,0.3301700168289544,0.7211730350396213,0.45607822351781874,0.5547530227493227,0.43853031769923323,0.5086859775813611
10.0,0.6207776491775595,0.6510692932338175,0.36440686462380784,0.3388301558062805,0.43881809529011695,0.4941137284674505,0.539178669075449,0.5384247808473012,0.4227734962446553,0.5102478482033033,0.596217923086166,0.6220570292345089,0.48925152823443724,0.5557499740191235,0.37678015336868953,0.598782910128966,0.7077161578493225,0.39055339846665404,0.5005493509445801,0.7016688916802338,0.39751792513234396,0.4849474044922469,0.23589836669493996,0.5182734298012711,0.45437659953915055,0.45145587374009066,0.39024853298948314,0.5031929270347585,0.4683292067674086,0.33753746206093344,0.5400641589041065,0.5616055678631175,0.5006562236287274,0.5992570108939356,0.2983969780485728,0.5239804595173848,0.5195429916026518,0.48371659604488954,0.37287347047011904,0.5456743250080885,0.4621727309308267,0.4579380657543978,0.6195049759610987,0.3446185622678266,0.35958555229789024,0.6028849153609595,0.5695267500252237,0.5162078218859603,0.6242674380466947,0.456696055448113,0.34709849755852107,0.38769478262463664,0.5087124164934611,0.6074112126663725,0.5299164567188479,0.43017899176629715,0.38595677264813455,0.5023493228303724,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.4288001571002256,0.43489350263874477,0.45598746633750686,0.5615899387184078,0.585845884263903,0.5010583887526051,0.5689787505739573,0.5066944087148046,0.538151245100108,0.4352387125839354,0.33993168909840143,0.4365204517895758,0.5258840335283014,0.5421975348711006,0.24298320666284529,0.49817717580576243,0.44886323425925095,0.6641276617488578,0.41306241366503316,0.6539468770739597,0.6804553678230169,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6075594908198331,0.5615037627761045,0.46906508279984155,0.4666287093308978,0.6403619668528335,0.5828099959868273,0.5319611071712932,0.5525141760806089,0.5012857364512203,0.3186980470469572,0.7211730350396213,0.45607822351781874,0.5430493038049827,0.44813821209075644,0.49744116802083227
20.0,0.6207776491775595,0.6510692932338175,0.36440686462380784,0.3388301558062805,0.43881809529011695,0.4941137284674505,0.5419211922174793,0.5232390116938415,0.4227734962446553,0.5102478482033033,0.6034071604204853,0.6220570292345089,0.48925152823443724,0.5491642343859952,0.37678015336868953,0.598782910128966,0.6986467529518539,0.4028342000070488,0.5005493509445801,0.7016688916802338,0.4047071624666632,0.4849474044922469,0.23589836669493996,0.5182734298012711,0.45437659953915055,0.45145587374009066,0.39024853298948314,0.5174262294034413,0.4683292067674086,0.33753746206093344,0.5400641589041065,0.5616055678631175,0.5006562236287274,0.584159696913965,0.2983969780485728,0.5155242024407602,0.5195429916026518,0.48371659604488954,0.37287347047011904,0.5456743250080885,0.4690800742372003,0.4579380657543978,0.6195049759610987,0.3446185622678266,0.3527992470334958,0.6028849153609595,0.5695267500252237,0.5162078218859603,0.6242674380466947,0.44990975018371854,0.34709849755852107,0.38769478262463664,0.5087124164934611,0.6074112126663725,0.5299164567188479,0.43017899176629715,0.38595677264813455,0.5023493228303724,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.4288001571002256,0.43489350263874477,0.45598746633750686,0.5615899387184078,0.585845884263903,0.5010583887526051,0.5689787505739573,0.5066944087148046,0.538151245100108,0.4352387125839354,0.33993168909840143,0.4365204517895758,0.5258840335283014,0.5544129291132046,0.24298320666284529,0.49817717580576243,0.4560166151227766,0.6641276617488578,0.41306241366503316,0.6539468770739597,0.6804553678230169,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6075594908198331,0.5615037627761045,0.46906508279984155,0.4666287093308978,0.6403619668528335,0.5828099959868273,0.5319611071712932,0.5597756664513458,0.5012857364512203,0.3245547399484051,0.7211730350396213,0.45607822351781874,0.5499912703137625,0.44813821209075644,0.49744116802083227
30.0,0.6207776491775595,0.6510692932338175,0.35362866743899457,0.3388301558062805,0.4347632738593804,0.4941137284674505,0.5108269036670317,0.5189975555103361,0.42598771745799924,0.5102478482033033,0.588151524713126,0.6220570292345089,0.48925152823443724,0.5427883803132163,0.37678015336868953,0.5950022196861251,0.6947703538747868,0.40626428518123586,0.5005493509445801,0.7016688916802338,0.3833127063519667,0.4810515748839467,0.23230206270078102,0.5214082916100972,0.45437659953915055,0.4547679825625105,0.39024853298948314,0.5212170597844753,0.4683292067674086,0.33356293147402966,0.5400641589041065,0.5616055678631175,0.5006562236287274,0.5799813877862906,0.2983969780485728,0.5057273505334676,0.5195429916026518,0.48371659604488954,0.3762188665396051,0.5456743250080885,0.4594301791212013,0.4579380657543978,0.6195049759610987,0.3480831203711272,0.3491485918646954,0.6028849153609595,0.5695267500252237,0.5162078218859603,0.6242674380466947,0.44587515225923774,0.3595261051702354,0.38379895301633643,0.5123912109051755,0.6104840000523839,0.5429675304253737,0.43017899176629715,0.38186119958452264,0.49873499228742596,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.4249043274919254,0.4382725204976919,0.45598746633750686,0.5575954857140308,0.585845884263903,0.5010583887526051,0.5648212808499966,0.5098607764085952,0.538151245100108,0.44035579836180083,0.3361320478658528,0.4365204517895758,0.5258840335283014,0.5290072068102112,0.24677403704387926,0.5016244543534346,0.45962256452450734,0.6641276617488578,0.41306241366503316,0.6539468770739597,0.6837674766454367,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6075594908198331,0.5615037627761045,0.46906508279984155,0.47154515130550745,0.6403619668528335,0.5828099959868273,0.5198178766883544,0.5681883418399631,0.5012857364512203,0.30791876303025506,0.7211730350396213,0.45607822351781874,0.5538393917592923,0.4521984881865089,0.49744116802083227
40.0,0.6207776491775595,0.6510692932338175,0.36398410877946075,0.3388301558062805,0.45049683162397075,0.4941137284674505,0.5195489110679947,0.5161827120532105,0.4283451782235579,0.5102478482033033,0.5953342290325849,0.6220570292345089,0.48925152823443724,0.5566154951461422,0.37678015336868953,0.5923645214679519,0.6919414009561164,0.38187106579689667,0.5027147076177402,0.7104586799043374,0.36188298313216766,0.4810515748839467,0.22983036152232242,0.5232720313704913,0.45437659953915055,0.4428744399456203,0.39024853298948314,0.5260849263328027,0.4683292067674086,0.33093838883060306,0.5400641589041065,0.5616055678631175,0.5006562236287274,0.602484019269139,0.2983969780485728,0.5423232910513516,0.5195429916026518,0.48371659604488954,0.37858814412642633,0.5456743250080885,0.4676674909704307,0.4579380657543978,0.6195049759610987,0.3505002605400976,0.34679743697517246,0.5995484677555212,0.5695267500252237,0.5162078218859603,0.6242674380466947,0.44325060961581114,0.3678259545503931,0.38379895301633643,0.5145783297746976,0.6126278110666536,0.5521185967137473,0.43017899176629715,0.38186119958452264,0.5201958569458828,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.4442801329995587,0.4388826330374709,0.45598746633750686,0.5547806422569053,0.585845884263903,0.49292631622853,0.5619781477458111,0.5120588582570728,0.538151245100108,0.4455658223294005,0.32949181860470617,0.4365204517895758,0.5196138878599424,0.5271994775023798,0.24920329317836667,0.504029538985518,0.46196826740544533,0.6641276617488578,0.41306241366503316,0.6539468770739597,0.686136754232258,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6047586864530192,0.5615037627761045,0.4680608631089475,0.4765508873113076,0.6403619668528335,0.5828099959868273,0.52698625428706,0.5705576194267844,0.5012857364512203,0.29239804173136913,0.7211730350396213,0.42145629877430535,0.5562205453994392,0.4326293213418763,0.49744116802083227
50.0,0.6207776491775595,0.6510692932338175,0.36398410877946075,0.3388301558062805,0.45798557463483197,0.4905662930548162,0.5111916230261792,0.5127369773033226,0.42329001681673756,0.5102478482033033,0.5761369998975682,0.6220570292345089,0.48925152823443724,0.5566154951461422,0.37678015336868953,0.5923645214679519,0.690292833586713,0.39931314610902874,0.5042406086753091,0.7181769657249892,0.36303552910987913,0.4810515748839467,0.22827779924259398,0.5245089027286658,0.45437659953915055,0.4428744399456203,0.39024853298948314,0.528822139573674,0.4683292067674086,0.32903257971732003,0.5400641589041065,0.5616055678631175,0.5006562236287274,0.5813584676632727,0.2983969780485728,0.5240363060285331,0.5195429916026518,0.48371659604488954,0.3817097613908434,0.5456743250080885,0.47358948995852174,0.4579380657543978,0.6195049759610987,0.3505002605400976,0.3641926932225512,0.5995484677555212,0.5695267500252237,0.5140265532518559,0.6242674380466947,0.4414825076247772,0.3386285292860122,0.3912548146239783,0.5160298117595339,0.6126278110666536,0.558252739889445,0.43017899176629715,0.3878140514315256,0.5317651653034773,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.44919105009643734,0.44511786501588635,0.45598746633750686,0.5527871128287433,0.585845884263903,0.48505193056181567,0.5600818438951354,0.5134464713795023,0.538151245100108,0.4467482682331669,0.3316590681590223,0.4365204517895758,0.516277066930379,0.5230268369317242,0.25221241140017236,0.504029538985518,0.46343433702674885,0.6641276617488578,0.4159745978149971,0.6539468770739597,0.68776513331616,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6031346630541798,0.5615037627761045,0.4598545261983992,0.47768696884801526,0.6403619668528335,0.5828099959868273,0.54014828459608,0.5376084104597243,0.5012857364512203,0.29239804173136913,0.7211730350396213,0.4132306815103893,0.5562205453994392,0.4213726569455377,0.49744116802083227
60.0,0.6207776491775595,0.6510692932338175,0.3679889827617957,0.3388301558062805,0.4277239043354664,0.48948310710749876,0.5348708848561029,0.5116645692362616,0.42329001681673756,0.5102478482033033,0.5860755918742239,0.6220570292345089,0.48925152823443724,0.5566154951461422,0.37678015336868953,0.5923645214679519,0.690292833586713,0.40474160447590246,0.5061381982883314,0.7044897365652826,0.3618147517953951,0.4810515748839467,0.2272318690250502,0.5259869301230702,0.45437659953915055,0.4428744399456203,0.39024853298948314,0.5296894009226912,0.4683292067674086,0.32781738217507345,0.5400641589041065,0.5616055678631175,0.5006562236287274,0.5695303058263551,0.2983969780485728,0.5059652260351059,0.5195429916026518,0.48371659604488954,0.3834074767682611,0.5456743250080885,0.4779329620911004,0.4579380657543978,0.6195049759610987,0.35143506780287814,0.3713157416844375,0.5995484677555212,0.5695267500252237,0.5140265532518559,0.6242674380466947,0.4403719006946531,0.3310602279879385,0.3912548146239783,0.517764292974491,0.6126278110666536,0.5626407261301613,0.43017899176629715,0.3953033908823966,0.5354125139885808,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.40961057959187025,0.4492352398507739,0.45598746633750686,0.5527871128287433,0.585845884263903,0.4754891779079487,0.5580168952174229,0.5143719771546057,0.538151245100108,0.4475815237782877,0.28868876967874957,0.4365204517895758,0.515277160276234,0.47073390567478796,0.25221241140017236,0.5049596838776247,0.46525288286655264,0.6641276617488578,0.416863813989591,0.6539468770739597,0.68776513331616,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6011409105646311,0.5615037627761045,0.4598545261983992,0.47848755197588244,0.6403619668528335,0.5828099959868273,0.5469171683548812,0.5496710203816493,0.5012857364512203,0.29239804173136913,0.7211730350396213,0.3601383193008857,0.5440301807424696,0.4233455813126352,0.49744116802083227
70.0,0.6207776491775595,0.6510692932338175,0.3723409821939754,0.3388301558062805,0.4293541319626621,0.4887714032255455,0.5644517512959595,0.5103248839019549,0.42329001681673756,0.5102478482033033,0.6150620368031541,0.6220570292345089,0.48925152823443724,0.5566154951461422,0.37678015336868953,0.5923645214679519,0.690292833586713,0.41152300260723645,0.5067166414970797,0.6950354974933726,0.3761445113919098,0.4810515748839467,0.2272318690250502,0.5263986488324609,0.45437659953915055,0.4428744399456203,0.39024853298948314,0.5308110675114982,0.4683292067674086,0.32781738217507345,0.5400641589041065,0.5616055678631175,0.5006562236287274,0.5629827570420032,0.2983969780485728,0.5059652260351059,0.5195429916026518,0.48371659604488954,0.3839154051069101,0.5456743250080885,0.48259751659628985,0.4579380657543978,0.6195049759610987,0.35245090018481157,0.3855495830276987,0.5995484677555212,0.5695267500252237,0.5140265532518559,0.6242674380466947,0.43958926921863556,0.3310602279879385,0.3912548146239783,0.5182474493557517,0.6126278110666536,0.5646421731057162,0.43017899176629715,0.3975375622503948,0.5400281635847606,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.4282946587616344,0.4492352398507739,0.45598746633750686,0.5527871128287433,0.585845884263903,0.4754891779079487,0.5580168952174229,0.5148850102579249,0.538151245100108,0.4475815237782877,0.30228625845076773,0.4365204517895758,0.5279270553543781,0.47372049368144903,0.25221241140017236,0.5059704497744165,0.4656729188455871,0.6641276617488578,0.417448070649236,0.6539468770739597,0.68776513331616,0.4286200533861302,0.6242950203042062,0.4047601614869527,0.6115394372058252,0.5615037627761045,0.4598545261983992,0.47848755197588244,0.6403619668528335,0.5828099959868273,0.5469171683548812,0.5496710203816493,0.5012857364512203,0.29239804173136913,0.7211730350396213,0.3439883008263669,0.5440301807424696,0.4233455813126352,0.49744116802083227
80.0,0.6207776491775595,0.6510692932338175,0.3736674400389325,0.336802540784604,0.41664381347465956,0.48801878742996835,0.5465250271763394,0.5096070164268103,0.41265219509870826,0.4957435917455495,0.624095495954281,0.6220570292345089,0.48925152823443724,0.558572923421655,0.37678015336868953,0.5923645214679519,0.690292833586713,0.41515680005938965,0.5074252163515122,0.7066486809412525,0.35482884373700263,0.4810515748839467,0.2272318690250502,0.5266916979911314,0.45437659953915055,0.4428744399456203,0.39024853298948314,0.5314377318422755,0.4683292067674086,0.32743452503056214,0.5400641589041065,0.5616055678631175,0.5009916291704489,0.560872393481528,0.2983969780485728,0.5096553136384864,0.5195429916026518,0.48371659604488954,0.38454523656604706,0.5456743250080885,0.4839321732343378,0.4582871594559454,0.6262960106491152,0.35276051852304335,0.3996992729073194,0.5991499859145373,0.5695267500252237,0.5140265532518559,0.6242674380466947,0.43881983051567297,0.3285028854631301,0.3912548146239783,0.483164360057098,0.6126278110666536,0.5671995505387813,0.43017899176629715,0.40018044367272393,0.5414177421573764,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.39353962409012916,0.4526333354178038,0.45598746633750686,0.5527871128287433,0.585845884263903,0.47376695616019215,0.5576756293208527,0.5152237866813816,0.538151245100108,0.4475815237782877,0.30048569130344116,0.4365204517895758,0.5341313124339792,0.47902624908153124,0.25254447960099224,0.506278523884744,0.4659809929559146,0.6641276617488578,0.41806591298770013,0.6539468770739597,0.6880747516543917,0.4286200533861302,0.6079546232664041,0.4047601614869527,0.5981251394726813,0.5615037627761045,0.4598545261983992,0.46761008489573197,0.6403619668528335,0.5828099959868273,0.5271976044389219,0.5238908649593814,0.5012857364512203,0.2884911518028516,0.7211730350396213,0.3427888626099385,0.5366411165011652,0.43278006875675495,0.49706962601495414
90.0,0.6207776491775595,0.6510692932338175,0.37532178486029955,0.336802540784604,0.4312746873437549,0.48801878742996835,0.48323427244910233,0.5093839070949374,0.4042159314529087,0.46705625239798265,0.6357050490795835,0.6220570292345089,0.48925152823443724,0.558572923421655,0.37678015336868953,0.5923645214679519,0.690292833586713,0.4162861646702434,0.5078253611430062,0.7077437856833106,0.3209715179544655,0.4810515748839467,0.2272318690250502,0.5270496873713285,0.45437659953915055,0.44366738805360423,0.39024853298948314,0.5316411655867671,0.4683292067674086,0.322280393425105,0.5400641589041065,0.5616055678631175,0.5009916291704489,0.5580779684710166,0.2983969780485728,0.5231020537035682,0.5195429916026518,0.48371659604488954,0.38454523656604706,0.5456743250080885,0.44902424902529087,0.45872108305668013,0.6119732076217251,0.3531466713860245,0.36966592935378295,0.5991499859145373,0.5695267500252237,0.5156521224811428,0.6242674380466947,0.43881983051567297,0.3268803846949178,0.3912548146239783,0.49623561350716155,0.6126278110666536,0.5679658903473778,0.43017899176629715,0.37069103894346056,0.5424420330038052,0.1787046389484977,0.4925406414844832,0.4398212491139385,0.39459047967448324,0.45361865995201434,0.45598746633750686,0.5525902195344278,0.585845884263903,0.47376695616019215,0.5574634011594946,0.5156346825145293,0.538151245100108,0.4475815237782877,0.31457030627992516,0.4365204517895758,0.5154072934003131,0.44672387828012855,0.25254447960099224,0.5066627508022862,0.4663609091049982,0.6641276617488578,0.41806591298770013,0.6539468770739597,0.6880747516543917,0.4286200533861302,0.6079546232664041,0.4047601614869527,0.5941224524604025,0.5615037627761045,0.4598545261983992,0.46761008489573197,0.6403619668528335,0.5828099959868273,0.5430619165120362,0.5051084106398137,0.5015232774825333,0.28565416744330574,0.7211730350396213,0.38038172015933275,0.534357761490047,0.43278006875675495,0.49706962601495414
